review,stars,address,name
"After being out of work for 2 years and finally landing a job, I promised my family that we would go out to dinner with my first paycheck. Options were, Ale House, Joe's Crab Shack or Olive Garden since they were all in walking distance. Family went with Olive Garden and what a huge disappointment and waste of my hard earned money. I would have felt better giving it to someone in need. Now the place was not even crowded on a Tuesday night, but we sat endlessly right off the back for nearly 20 minutes, with no one stopping by, no server or anyone. Growing impatient and starving, we were all set to walk out and go to Joe's when our waitress finally decided to make an appearance.  She asked if we needed more time and we said no, really wanting to tell her that we had been waiting forever already, so immediately placed appetizer, dinner and drink orders, including coffee. We brought the drinks and coffee, but did not bring, a spoon, milk or sugar for the coffee and poof, she disappeared! We sat and sat and sat, just looking at each other and the black coffee which became the top of conversation. We sat so long the coffee was bound to be cold. Finally, the host walked by and we explained to him that the waitress gave us coffee but she did not gave her with any sugar, nor spoon or milk. What does the host do....he goes and give her milk, still no spoon or sugar....we asked him where were the other items and he returned with sugar each (1) regular (1) equal and (1) sweet n low (rationing) and he really thought he did something great, by the way he handed to her. We just looked like really?!, Still no spoon and no waitress, so she stirred the coffee with her fork.  Finally, the waitress returned and we informed her that we waited so long that the coffee was now cold. She went to get another one and we adding the milk and sugar, only to find out it was water-like so we did not want either and sat it on the edge of the table. We again sat and sat and sat and only to see the waitress having a laugh fest with a co-worker as she strolled past us like were were invisible. Annoyed, I stopped her in her tracts and stated that we needed her. Guess she forgot about us. Again, we sat and sat and finally, the appetizer, soup and salad which was fine. Once our food arrived, it was nearly dried pasta, not hot, all 4 entrees, looked less than pleasing, nothing was hot. Just totally annoyed, as hungry as were were, no one ate their food, we just looked at it, not what we expected it to look like. The only thing that was good was the appetizer and the pina cola (virgin). My husband continually made excuses for the waitress, but I have zero tolerance because I am spending money that I just earned from a new job and it was not easy to find a new job and to waste it on a unfit dinner.  My family said they know that I had good intentions to celebrate and they were sorry but it was not good and we should have went to Joe's. I agreed. My husband even asked her a question about his meal and we just sat there and listen and then concluded, that she knew nothing about what she was talking about, just rambling. We just shook our heads. Before we could even get out of that place, we had all updated out Facebook status with ""Worst Place Ever - Oliver Garden - Queens Boulevard"" Never Again.... Just the mere thought of ever going there again, ain't happening.  My daughter did not want me to leave a tip but I did and I should not have. This girl was the worst, the service was, the worst, the food was the worst and the parking was the worst.  Worst celebration ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! If you are a good place, I will post a good review, but when you suck, you will get the cold hard, truth.  It sucked. xsigned, Pissed that I spent My Money There!!!!!!!",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"My review goes for service ......waiter was not patient enough he would ask a question and just leave if we dont answer in time. Food was good of the most part but waiter was just too rude to just ask ""is there anything else you would like"" it took me twenty minutes for a refill. Manager has to give less work to waiters who can not handle too many tables or present a better approach to customer instead of running away.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"I dined there 1/23/15. The wait time wasn't bad, considering it was a Friday night. Our waitress was great, but my tilapia entree wasn't good. Salad and bread sticks were good.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"I'm only giving it 3 stars because I had an awesome waitress.  Other than that I was really irritated with this place. It took 1 hour for me and my family to get seated, even though there were many tables that were available.  The food is pretty good but come in small portions,  they try to make up for it by bombarding you with breadsticks ( they're pretty good so its okay) overall not a bad place after you get seated. I don't know if you can make reservations or not but if you can please do and avoid having to wait an hour. ALSO the food gets to you pretty quick.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"So delicious! Risotto minis and fettuccine Alfredo, Chicken parm, lasagna. ..delicious! Excellent service!",5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Lil jasmin is a sweetheart, pleasant and very welcoming. I'll be back simply because of her. Seems like a good little bartender. Thanks again",5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"My family and I went to the Olive Garden for Easter, my Mom loves the Olive Garden so we went.  To tell you the truth I prefer an Italian restaurant that is not a chain, but I have to say the food was pretty good.  Being that it was Easter the restaurant was very crowded, but after we got seated our waiter took our order and served our food to our satisfaction.  I would go again.",4.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"This place sucks ... Shitty service, took more than 30 minutes for the waiter to take our order. We asked the waiter to take our order after he served us our drinks and he said ok, walked away and disappeared. I understand if it's busy but if a resturant cannot handle a high amount of volume hire more workers. Management is horrible and the staff is unprofessional.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"If I could give this place, NEGATIVE 5 stars I would after waiting for an hour to get seated, we waited another 20 mins for our server to show up, there was also a dirty rag on the table that was never picked up. Ordered drinks and appetizers, we got our appetizer, never got or drinks, there were no plates or cutlery, finally got plates, no cutlery.... long story short even after the manger got involved, we did not get any cutlery or service, had to walk out of there. Best part they were not that busy",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Came here after seeing never ending pasta commercial.  I don't come here often so didn't really know what to expect.  First there was no menu for never ending pasta on the table, had to ask for one, and waitress was kind of rude.  Then after ordering she wanted the menu back.  I said no I'll keep that, since it's ""never ending"" and I was going to try all their pastas or as many as I could.  I mean, that's why I came, and if I found a great pasta maybe I'd come again. So I eat only half the fettucine alfredo, to save room, and order something else.  She asks ""you didn't like it?"", like she has a problem with me ordering another.  I say no, she gets me another.  I say can I get smaller portions, 'cause I want to try different pastas.  She says I have to talk to the manager.  Manager comes over.  I say ""what's the problem, is this not never ending pasta?""  He says ""It's never ending for only one dish, you can't keep ordering different pastas"".  I say okay.  Then I look at the menu again and it says this:  ""Enjoy never ending combinations of your favorite pastas, sauces and toppings"".  So the manager was just making stuff up.  No wonder they tried to take away the menu.  Waitress comes back, I tell her ""manager said only one kind of pasta but menu says enjoy never ending COMBINATIONS"".  She says ""yeah, but you have to finish it, we don't want to throw away food"".  First of all, that's why I asked for SMALLER PORTIONS to begin with.  Second of all, this is now a different story than the one the manager had.  And neither of these stories are in writing on the menu.  So, in summary, this place just doesn't have it's act together.  OR, they simply keep it vague on purpose, because they know there's a catch which is not advertised.  The catch being -- if you want to try different ""combinations"", as advertised, you have to be a 600 pound sumo wrestler, not advertised, because you have to finish EVERYTHING.  Anyway, their ""Never Ending"" pasta is just to get you in the door.  It's bull, just so you know.  Food is meh, service is meh, unaccommodating, searching for excuses to short change you.  I came here once last year and found a plastic string in my food, and also unprofessional service.  Only thing I can say in favor, it was cheap, just don't let them push the booze on you.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
Delish good price good customer service good drinks I completely recommend go have a great time in there,5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Typical olive garden, server was polite but put check on table once we got our main plates which to me is for rude no matter how nice the waitstaff.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"My waiter Corey was great and very friendly. However, the food was not what I usually expect from a standard Olive Garden. I don't know what but the portions were extremely small and the food was not fresh. My daughters pizza was pale white and the pepperoni was just places on top and dry like a chip. There was barely any dressing on my salad. The pasta had that translucent look like it had been sitting there for a little while, and it was kinda stiff. And the bread sticks had so much salt I think I got hi blood pressure now from eating it. The calamari was stale. I've had other issues at Olive Garden but never this. This chain store is ""off the chain""",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
I don't usually do reviews. But this place was so bad it deserved one. Extremely long wait time. Incredibly long wait time for your food to come. And when it did come it was not as advertised. Easy to say I will never go back in this location or any other olive garden ever.,1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"If i could give this olive garden a half a star, i would. Let me tell you about my experience at the garden. I entered with the highest hopes that my hunger would be satisfied. But instead i was left waiting with my wife and newborn child STANDING FOR OVER A HOUR AND A HALF. We were celebrating the birth of my newborn baby boy. I became very mad when i sat down and saw there was atleast 15 free tables in the back. We got our menus and i thought to myself ""im ready to eat"" but sadly that was not the case. It took then atleast 27 maybe 28 minutes to take my order. The waiter didnt even look at this. Long story short this place should go back to being a parking lot.... DEAR OLIVE GARDEN MANAGEMENT HIRE NEW STAFF IMMEDIATELY THESE EMPLOYEES DONT KNOW THE VALUE OF A JOB",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Went there for Valentine's Day with the family n had a horrible experience! The waiter we had seemed to be overwhelmed with the amount of tables she had. She got the appetizer order wrong, bought my mothers drink wrong, and messed up on one of the orders. We looked around to see if it was because they were busy, but all the other waiters seemed to be getting everyone's orders correct, and came around more than once. Would not be returning to this Olive Garden ever!",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"poor service to say the least. my daughter and i sat there about 15 minutes completely ignored by multiple waiters walking by. they even have a little device thats touch screen with a ""call server"" button. that failed as well.  ended up telling the hostess as we were walking out just to give them a piece of my mind.  its sad because my daughter was craving their salad and herb salmon.  never going back to that place. poor service like that means poor management. what a shame",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"If I could I wouldn't even give a star. We waited at our table for over 20 minutes, waiter came finally. E proceeded to forget my water and soda after I had already finished my entire meal. Just terrible service, might as well have eaten at Popeyes.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Went here just before closing on a Saturday night. Our server greeted us and gave us water and then walked away. He came back to mention that a new waitress would be taking over for him. We were not ready to order, so she walked away..... And never came back! 15 minutes later another waiter saw us waiting and took our orders while checking to see what happened to our other waitress. While waiting for our food, we noticed a bunch of servers standing in a circle right next to our table. They began talking very loudly and complaining about their jobs. It was very annoying to have to listen to their complaining about work. I get it, everyone has problems with their job but stop talking about it in front of customers. None of the food was good. I guess because it was close to closing and everyone wanted to leave, but even the breadsticks sucked. I work right across this street from this location and I would honestly travel to Long Island before going to this Olive Garden again. Terrible service and terrible food.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"John D single handedly impressed me 5 stars for him, if it weren't for him I may not even think of going back. Olive Garden give him a raise!!!!! I only give you three stars because you hired him.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"The service is too bad. The soup was worst. And slow slow... everything is slow, Waste time. Can't understand why people choose here even the food is not cheap. Won't come here anymore.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Was there last night for a pre-valentines night out and the service was good, the Salad was fresh like always but the everything else taste and look that it came from a microwave.. not coming back. I have a microwave in the house if I want a food like that....",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"This place is brand new and its a shame im not coming back. Me and my wife waiting almost 30 minutes for service which never came while others that came in after us were seated, waited, and already had their drinks. I work in the food industry and this is well below standards of customer service. The workers were literally avoiding eye contact with us. Its a shame the location in time square handles much more volume yet the service never suffered.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
Came here around 12 noon for some lunch with my wife. Parking seemed ample and was seated right away upon entering the restaurant. Our server Mike was beyond awesome and was totally on top of the ball. He constantly came to replenish beverages and checked up on us frequently to make sure everything was good. I honestly haven't had service so good in quite a while. The food is what was to be expected of Olive Garden and needless to say I had a very good experience here and will definitely be coming here again.,5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
Pro - Great Tasting Menu - Great Setting - Good Service - Great Drinks Cons - Such a good family restaurant you are gonna have to expect a long wait during dinner. Overall a great place.,5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Came with my mother a few days after opening. It was quite upsetting that no walk ins were welcomed, seating only went by reservations. There were no signs up informing customers of this. No good for a new business!",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"really bad service, we waited 15 for someone to approach us, we walked up to them and pointed that out and they still didn't come; we ordered the salad and soup...we asked the salad without croutons and dressing...the got us the wrong salad 3 times...the soup was never served and when we asked they said ""we run out of soup..."" just after explaining that they had ""fired up a new batch' and it is coming shortly",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"There are plenty of nice restaurants to go to and spend your hard earned dollars than this place. I went there on 2 occasions because some of the people I know like franchises, this includes Olive Garden. Till today, I wonder why.  Both times were mediocre at best! They aren't even trying. The place is uncleaned and poorly managed. We stared at uncleaned tables for the duration of our meal with neither of the workers and managers passing by giving a F***. Food was Meh. Bread sticks too oily, and needless to say we got them after we were done with our starters because supposedly a table ordered all the bread sticks this place served lol and new ones had to be made. The Soup tasted canned, the salad unappealing, Entrées were  too salty or too oily. The herb-salmon I had, was overcooked, under-seasoned and small but HEY they gave me a plantation of broccolis to go with. This place is horrible! And quite frankly, I don't know who would want to bring their dates or have their birthday parties at this location.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"They should be ashamed to have the Olive Garden name on this restaurant.  Have been there a few times but front desk and servers are not pleasant.  Today girl got upset at us saying she did not know we had 8 in our party instead of 5.  I insisted we told them from the beginning.  They never wrote down our name nor gave us one of those things that beep when it's our turn.  We had to ask for a server to come to our table.  Even though they have gluten sensitive items on menu, I was told there was no pasta.  I was brought another gluten menu and asked for a salad which they then said they didn't have either and that menu was outdated.  I then said it was ok I would just share the unlimited salad with the rest of my party.  At the end of the meal, they tacked on a garden salad costing $4.49 on my bill saying it was because I didn't have an entree.  I asked for manager who removed it after my explanation that I had only had a small plate of salad and nothing else, not a whole garden salad for myself.  We had to ask for water a number of times, even the bill which took a very long time. Previous time I came waiter was tired from closing night before and coming in early that day and kept forgetting everything in entree and salad.  I don't think I'll be back for a loooooong time here.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
By far one of the worse dining experiences I have ever had in my life. I ordered the Northern Tour of Italy and for some reason none of the waiters wanted to let me know it was not available. Sat at Olive Garden for 30 minutes waiting for my food and when I asked why it was taking so long my server checked on my food and told me it was on its way. After another hour of waiting they finally told me they were never preparing it and they could not make it for today.,1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Opening day to the public was yesterday.  Stumbled upon it with some friends, 20 min wait and we were in.  I understand it was opening day, which is fine.  Things don't go smoothly.  It took at least 10 mins before a waiter came to us.  Two of my friends ordered drinks.  Three of us got the unlimited bread sticks and salad and one soup.  The bread sticks and salad came, the soup never came.  The entrees came, one of them forgot to put chicken on it which happened to be the same one that we found hair.  Makes things worse is that at this point only one of the drinks came.  Another waiter came to give us some parm cheese on the pasta and left after only serving half of us.  We had to ask someone else later for cheese.  Our waiter came by and we informed her that one of the dishes was missing the chicken, another person was never brought their soup and we were missing a drink.  She said she would figure it out and a manager would speak to us.  A manager finally came and said the missing drink would be on the house and behold, our check does not reflect that.  We told a waiter and we finally got it sorted out.  However, it seems we had to get at least 5 staff to help us out the entire night.  Poor service, they need more organization.  I understand it's opening day and I am willing to give them another shot.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Lovvvveeeee it here. I tried Olive Garden out for the first time with my family and we were pleasantly surprised. After hearing not so great things about the one at this location, we were a little skeptical to go in. But my sister insisted. We were a party of four and got seated right away (it was 2 PM on a SUNDAY afternoon). My mom and aunt were offered complimentary wine taste (they loved it). And we ordered our food. EVERYTHING was great. From the salad to the breadsticks to the bolognese to the salmon. I like that now they have these little tablets where you can order drinks, appetizers and desserts; you can play games (but before playing be warned: they charge you like $1.99 per different game), and you can pay your bill! I thought that was the coolest thing ever. It shows everything you ordered and it gives you the option to split the bill and control how much tip you want to give. AND you get your receipt right there! I'm a technology junkie if you can't tell. All in all it was a great experience and we will definitely be going back.",5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
The food is good. The bread sticks always deserve 5 stars BUT the service is really bad. We waited for a long time for the food to come. The waitress who serves us is always too busy to serve us!,2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Last night was our third time here in about a month - thanks to our insistent 4 year old, who LOVES the where's waldo type kids packet they give. Each time it has been pretty consistent. Last night we were a table of 6. We are seated right away at a 4 top, with a chair at the end. I look at the host and remind him that we are a table of 6. He says that he knows, he will put an extra chair at (already crowded) table. I turn and look, half the restaurant was empty (it's a pretty large restaurant, which is great). So we said this whole section has tables open, there is no way we can get two tables pushed together? Finally he says yeah I guess so and he does that. Another server walks over and asks him who told him to seat here, the host says we insisted (uh, yeah, cause we aren't sitting at a 4 top!). It just made me really uncomfortable, and I honestly felt like getting up and walking out.  After that, our evening turned around Lebron was our server, he was fantastic and super nice, and we had a nice dinner. Food was on par with what Olive Garden serves. Be warned, parking in the lot is a nightmare, we usually can find a spot, sometimes you will have to drive around for a bit. If all else fails, park in the mall garage.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"First of all, my standard for food at a chain Italian is low. It is Olive Garden after all. But distant relatives want to meet here so other 9+ family members are gathered. Wait is well, wait. Good thing the other members are there while my Dad and I are looking for parking (one of the cons! Hence less 1 star) But our waitress was phenomenal. Given that our party took forever to order (we got some oldies and toddlers that I had to explain and change orders) but she was so patient, smiling the entire time, very courteous and thanks us when we thank her and always makes sure everybody gets their drinks and orders. She even informed us that she'll be gone for a bit to head to the kitchen. Sure she left a coffee or two but she was apologetic and rectified the issue. Overall, she flawlessly took care of us from breadsticks, to salads, to appetizers, to entrees, to drinks, to coffees, and to desserts! Brava.",4.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"So this is my second time going there. 1st time, long wait time (1hour) but our waiter was great. He was helpful, pleasant and moved fast and really made the experience worth coming for a second time. The food was regular and the margarita was very weak but tasty. The salad was great, the bread was great and the entree was okay. The food came fast and was very hot so that's a good thing. So the 2nd time I went on a Sunday, the wait was about 45 minutes. Once we was seated our waiter took forever to take our order. They finally took our order 30 minutes later and then waited about 25-30 minutes for our food (I wasn't too upset because it was busy) By the time the food came we had already ate all the salad and had tons of bread that we hardly could eat our meal so we ended up taking most of it to go. What really puzzled us was getting there at 4 and not leaving until almost 7pm. Way too long.",3.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Poor attitude, seems I owned the waitress money... And I waited for like an hour for the appertizer ( though they apologised at the end when I paid)",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Lasagna was a joke, portion size was small like literally the same size as a pack of cards, total rip off. The flavored ice tea was real good and the service sucked overall would not visit again oh and the chocolate mouse brownie was bland",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
I don't like to rate chains like this. ...but my experience today was horrible. We got to the restaurant at 7 tell the hostess we need a table for 2 she hands us the buzzer and doesn't say how long the wait is. Fine it's a holiday so I expected at least a half hour wait . We waited a little over a half hour got seated and 30 mins passed by still no one has even acknowledged we were sitting there. I'm a very patient person I didn't flip but I was extremely annoyed. Finally 40 mins later after telling 3 different servers we were ready to order we get a server who didn't seem to even be our actual server he seemed annoyed. He took our order didn't ask if we wanted soup or salad didn't offer anything.  20 mins our food came out guy was dropping everything very clumsy. We payed for our food using the ziosk thing and couldn't even get anyone's attention to wrap our food . We left annoyed and feeling ripped off.,1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"This Olive Garden gets super crowded, luckily this location is huge. Food was decent, service was ok although it was evident that our waiter was new. He mispronounced many of the food items. The manager did come around introducing himself and made sure everything was ok. When it came time for the check the waiter was no where to be found. This location is a bit chaotic.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"The service needs more training!! My waiter must have forgotten one thing of every single order. That was 4 orders 2 of them being a kids order! Seriously need training. She ask if we want more salad, we said yes but didn't bring it until I asked her 15 min later of course the salad was missing the croutons. I asked for an Italian margarita and they brought it in a wine cup with no salt or sugar and a lime of course the Orange was missing. She argues that the size cup is the same when it's obvious is not. I send it back and she brings it back with regular salt. No where close to how it's suppose to come. So the manager approaches me and Indeed agrees that the size of the cup is much smaller and apologize. He was nice enough to go check if they had sugar and offered to remove the drink off my check for the inconvenience. However talk about a waiter will say anything. Simply horrible!  Sucks this was the first time we visited this place. Never again! So disappointed that I had such a bad experience especially when I was hungry.",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"Today was my girlfriends birthday so i took her to this establishment for lunch. I was hungry so as soon as my order came i unwrapped my untensils and noticed they were dirty. I had asked the waiter for a different set of utensils so then he brought me  a new set. I then proceeded to finish my food and then upon finishing my food I notice that the plate was dirty and that my new set had dried food on the fork as well. My merlot had came complete with bits of cork in my stained and dirty wine glass. I must add that the customer service was extremely prompt,respectful,understanding and appreciative of my concerns about the cleanliness of our eating utensils and how it can affect a first impression. Nevertheless Mr Dexter ( the manager at the time ) ,the nice young hostess , and the waiter were more than proffesional. He assured me the issue was a faulty dishwasher and that it was handled and even covered the bill.. That was a class act and def warrants another visit to this establishment.   I will check my untensils and plates ofcourse.",4.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"I went to Olive Garden on a Friday night and there was a 40 minute wait. I wasn't put off by the wait because it was the day before Valentines Day so I figured it's to be expected. We went in to be seated and the waiter was very nice. Things took a turn for the worst when we received our meals. We ordered steak and salmon. The steak and the salmon was both over cooked. We didn't receive everything we ordered because there was a mix up in the kitchen. The waiter was very apologetic and did try to make up for the mistake. However, after the tough steak and dry salmon I'd have to think twice before I go back to Olive Garden.",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"came here with my family and first off everything was dirty, the glasses, utensils, and women's bathroom. then the male waiter was to quick we literally sat down and he's like hi ready to order. then i mistakingly ordered an appetizer and he's like well in order to get a salad and breadsticks you have to order an entree and didn't give me a chance to change my mind on the appetizer  and walked away. we waited 20 minutes on a refill as well. place has horrible service and rushes you !!",1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"We visited the olive garden near Queens center mall today. Our server Shayna was helpful  & sweet she helped my wife choose her food and drink. The gnoochi soup was Amazing! ! Definitely  gunna come great food,service, & atmosphere.",5.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"i wanted to try olive garden and liked it except for one incident when i ordered a sangria noy strong . he bartender made it strong and grumbled according to our waiter, he said i was a bitch  who could strong drink. i told the i have no intention to be drunk 2:30 i the afternoon and all that does is cause more work for the bartender. he better understand quicker than comet, that i order , i get what i pay for, not to make his life easier, so he should show better customer service. working in an restaurant us tiring and busy and  the man should know that. the good is i liked the food and also that after this incident it set the bartender about what is what.",4.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
I live nearby and I stopped in for dinner. hostess sat us down without silverwear. asked for cork screw pasta and they gave me penne instead. when I asked what happened to cork screw the waitress said they must have run out and they gave me whatever they had which I find annoying. I know they just opened up but everyone seemed frazzled. waiters dropped a bunch of wine glasses and 5 people stood around just staring. I had a coupon for a free dessert or appetizer and I mentioned it to the waitress a few times but each time she forgot. I dont think ill be coming back to this location. to much of a headache. I was eating and the waitress ashley was taking my plate away!..never again.,1.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"So I've never been a fan of Olive Garden but since one was just built around the block, we thought to go check it out n show some support. I was also hoping my experience here would change my opinion. Since I live walking distance from the restaurant I was also hoping I could include this restaurant as a go to place for me n my family. I ordered the lasagna primavera lasagna (lighter menu option) stuffed with cheese and veggies n topped w chicken. I wanted the regular lasagna then was advised there is pork in it so that was not an option. Of course my meal was smothered in pork and I ate it unknowingly thinking I was eating the healthy item on the menu. I haven't eaten pork in over 6 years which was a huge disappointment to me. Also the Sangria tasted like wine and juice mixed together..no fruit inside just topped with a lime, strawberry and cherries.  The Long Island ice tea was also terrible! Although the restaurant was a full house they still have to deliver quality, they just lost two local customers. Olive Garden is no competition with their neighbor Longhorns. We tried them out last week quality food, service and drinks!",2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
our waitress Megan was great BUT.... the food was very salty.. even the italian dressing on the salad was extremely salty.. will go someplace else next time,2.0,"92-10 59th Ave, Elmhurst, NY 11373",Olive Garden Italian Restaurant
"The price should have been around $15 but I was charged $19. I was on a business call and didn't have time to bring this to the bartender's attention, plus he was very sweet. That's 1/4 of the price added on though, so I'm unhappy about that. The eggplant parmigiana was cooked perfectly and tasted great. The asiago garlic sauce was bland (way blander than any OG I've had it at before). The breadsticks were overcooked. The salad was mostly croutons and cabbage. No cheese was offered. The bartender Isaiah was very nice and efficient. It seems like there are regulars here which was sweet and funny. The bar plays sports as well as something else (this time it was the Apollo Theater's show with Steve Harvey). Management was having issues with the staff so, again, I didn't want to ask about the incorrect price because I didn't want anyone to get yelled at. Just unfortunate because if the price had been the one listed I would leave 4 stars.",3.0,"100 W 125th St, New York, NY 10027",Olive Garden Italian Restaurant
Not great! So we were doing some shopping near the area and we came here to relax. * the hostess was MIA! Right now I don't even know if they have a hostess. * the place has a particular odor! Not a good one. * we sat down at the bar and we waited for 15 MINUTES!!! Yeah!.. * the bartender just said hi! She didn't even asked if we wanted some drinks!!! *  we got tired after 15 minutes looking at her doing nothing!! and we just said hello! We want some drinks please! Drinks! * Blue Moon ! 5 of 5 - always a good choice ! Love this beer. * Apple Moscato Sangria- 5 of 5 - great! I love fruity drinks ! * Watermelon Moscato Sangria - 5 of 5 - awesome!!! Sweet fruity drink! Love it !! No food! Sorry! Just drinks ! Bathrooms are clean ! Service is awful!!!!! But the drinks were great !!,3.0,"100 W 125th St, New York, NY 10027",Olive Garden Italian Restaurant
"My daughter, Son in law, granddaughter visited this location today! Sun 2/11/18 Nicole greeted and escorted my  family to the table all with a genuine big smile. My daughter also said Shirley walked by and spoke saying. Good afternoon to all the guest seated within the general area. My daughter said service wasn't so bad at Olive Garden 125th St Harlem Daddy. Crystal served my family today THANKS love. Nicole, Shirley, Crystal, Sade all four are Creme de la Creme! Mr Cunningham hopefully you'll get  your establishment in order! Thanks again magnificent four.",5.0,"100 W 125th St, New York, NY 10027",Olive Garden Italian Restaurant
"Wow! First and foremost this is by far the worst experience I ever had at a Olive Garden. The staff is no where to be found and there's 2 security guards at the entrance like it's a night club ( I went on a Tuesday night) Just to make things worst I went there with my 11 year old daughter for a Daddy/Daughter dinner date and they made us wait 20 mins for bread and since she wanted marina sauce with it I had to wait a additional 10 minutes for sauce. I told the manager I wanted sauce and the first thing out his mouth was "" it's going to cost you extra"" . Waited 50 minutes for my meal and the waitress brought my appetizers with the main course! it seemed like the staff didn't even care. ... but wait it gets worst ! After I paid my bill through the mini kiosk that's on the table I proceeded to leave since my Uber was waiting for us I heard a loud ""Mister"" !!. I didn't pay attention to it at first since we are on 125th street and it's 9pm at night but I finally turn around to see the security guards calling me.  I replied ""Yes"" and they accused me of not paying my bill and literally chased me down the escalators and the block . After giving them a 3 minute rant on service I pulled out my phone and showed them my receipt that was emailed to me. I was and still am offended , disgusted and appalled at this establishment. This place is nothing but a fast food company with plates and knives. Do not go here .",1.0,"100 W 125th St, New York, NY 10027",Olive Garden Italian Restaurant
"Unlike a lot of the reviews for this OG location, I really enjoyed my experience here. I came in on a Week night, so there was no wait, and I was seated immediately. The restaurant wasn't very crowded and was quiet, so I was able to enjoy my conversation with my friend. Based on my dining experience, I would give the staff customer service five stars. Our server was quick and friendly, and we were in and out in about an hour. In regards to the food, it's Olive Garden, so you can't expect much, but I enjoyed my linguine di mari, and will probably get this again. And of course, you can't forget the unlimited salad and breadsticks! That's always a plus!",4.0,"100 W 125th St, New York, NY 10027",Olive Garden Italian Restaurant
